K,n_per_facility,sigma,heterogeneity,is_universal,overlap,obs_overlap,r2_lofo,p_naive,p_strat,thr_says_universal,perm_says_universal,strat_says_universal,thr_correct,perm_correct,strat_correct
4,30,0.5989397760609211,1.034885551952863,False,0.1997031954383266,0.15133247916260328,-2.0413945465674437,0.01,0.01,False,False,False,True,True,True
7,55,0.11518539758432833,1.231116856111289,True,0.10366724856799625,0.0768256603218075,0.9855267976331393,0.92,0.67,True,True,True,True,True,True
5,29,0.4128698107763337,0.6379819909904778,False,0.3067170568062385,0.2626246671760499,-1.6941753763682992,0.01,0.01,False,False,False,True,True,True
12,35,0.08854849158473085,0.805943513432458,False,0.5210881512065395,0.4623084031413326,-0.267302516815608,0.01,0.01,False,False,False,True,True,True
11,58,0.5715732988382639,0.310036894234716,True,0.7030459345721292,0.6776070585605425,0.7118686306444373,0.02,0.05,True,False,False,True,False,False
4,24,0.4250757581140213,1.8908048439560214,False,0.9901073121812893,0.9403251950585697,-0.8121706206269854,0.01,0.01,False,False,False,True,True,True
5,52,0.5209544984761709,1.4730019660551172,True,0.20652541936837587,0.17026853114725848,0.7449609344655155,0.22,0.45,True,True,True,True,True,True
11,27,0.25623446391134636,0.49913691665025384,False,0.5325237437554176,0.4679791070095955,0.1550502738060825,0.01,0.01,True,False,False,False,True,True
10,71,0.15152850926088807,0.9353888198380655,False,0.685133869078871,0.667088431453837,-0.23462820266771645,0.01,0.01,False,False,False,True,True,True
12,40,0.20402517425952083,1.0247231098382181,False,0.8946735412828041,0.8824436579301365,-0.15693650118245417,0.01,0.01,False,False,False,True,True,True
5,47,0.3463279660140239,1.260660926588453,True,0.34542417643547874,0.28360161126823114,0.8435278427145305,0.93,0.91,True,True,True,True,True,True
12,52,0.5470399589621707,1.4208920484187348,False,0.8017662845111392,0.7846528644615715,-0.1827543937597973,0.01,0.01,False,False,False,True,True,True
9,15,0.16088171345181343,1.5699541592563038,True,0.7401419192658184,0.6858462525169255,0.9667424904299078,0.65,0.52,True,True,True,True,True,True
4,32,0.42201003796264097,0.8930807553573035,True,0.17224783271635047,0.1468458051019275,0.8120130364477985,0.96,0.86,True,True,True,True,True,True
11,28,0.29337337845652833,1.4802533363772217,True,0.6620445808605986,0.6044872507499564,0.8958076228635719,0.62,0.6,True,True,True,True,True,True
6,46,0.3182807780788139,1.5165284689390313,False,0.2786174165535714,0.22607079671835836,-0.7279492374729917,0.01,0.01,False,False,False,True,True,True
9,30,0.11395633903161564,0.5090658370106411,False,0.2943677674469771,0.23280308827954854,-0.2596154592579798,0.01,0.01,False,False,False,True,True,True
4,70,0.12583859619598992,1.9494011540356793,True,0.6667765531308054,0.6436079535790843,0.9806437871762811,0.09,0.24,True,True,True,True,True,True
4,10,0.4010146723992832,0.6944508948501384,False,0.13773058023972629,0.04284472530510166,-1.6562769680469671,0.01,0.03,False,False,False,True,True,True
12,14,0.1834384460322026,1.6882083592909751,False,0.4958358462082896,0.3985752309899324,-0.26039002575691383,0.01,0.01,False,False,False,True,True,True
10,10,0.2645623971935446,0.8006948101167997,False,0.6630658200375219,0.5561385580778965,-0.19108423821814835,0.01,0.01,False,False,False,True,True,True
7,70,0.36834780433479924,1.8460235519051136,False,0.07257189969092903,0.05996346237931586,-0.8880579373974369,0.01,0.01,False,False,False,True,True,True
11,16,0.5003371556767172,1.3720576336441965,True,0.1145927645804764,0.07048565944459724,0.7550346328371307,0.64,0.75,True,True,True,True,True,True
9,17,0.32357675462846675,0.4621556099822358,False,0.2532028755904223,0.1876209706219171,0.11559607480209566,0.01,0.01,True,False,False,False,True,True
7,61,0.3283979441269503,1.8374069678002418,False,0.46310224294116187,0.4157066099470005,-0.3986564059011928,0.01,0.01,False,False,False,True,True,True
12,24,0.4913686587656568,0.3393015085088752,False,0.8537741166205014,0.8272477586302377,0.1267393309683209,0.01,0.01,True,False,False,False,True,True
7,31,0.3351561938865841,1.6452211906423593,True,0.5129328040692779,0.46312080159792146,0.8730731781666323,0.14,0.18,True,True,True,True,True,True
10,68,0.3977951831379253,1.9180222631015729,False,0.4579656967009027,0.4049976809349139,-0.3178447694538069,0.01,0.01,False,False,False,True,True,True
4,38,0.3984899107711206,1.4703548971730231,True,0.33911620402470577,0.3006497964588975,0.8364255936178235,0.64,0.53,True,True,True,True,True,True
4,36,0.07251472851259848,1.3737077438270415,False,0.4044437373843427,0.38165755176733424,-0.2185310023963798,0.01,0.01,False,False,False,True,True,True
7,27,0.4065255170447589,0.4681439968098777,True,0.6013312649171879,0.5693790602172323,0.780665323150078,0.73,0.73,True,True,True,True,True,True
7,76,0.14702257229884017,1.6873720354599635,False,0.14059534425173703,0.10938164342810178,-0.29420643651088807,0.01,0.01,False,False,False,True,True,True
8,26,0.5529501418987258,0.6932177190858333,False,0.06962289168075553,0.05110857950126794,-0.4845810094410212,0.01,0.01,False,False,False,True,True,True
11,37,0.19660161968423961,1.7225647281277974,False,0.021939457313872146,0.015237890633888636,0.24675460587280396,0.01,0.01,True,False,False,False,True,True
8,48,0.506651302761098,0.9650844546349784,True,0.9241585612997925,0.9152596840084907,0.7681597546804365,0.16,0.22,True,True,True,True,True,True
3,14,0.4300783960653832,1.1101001764117093,False,0.10435578553245728,0.04891117680935241,-2.7148064664292044,0.01,0.01,False,False,False,True,True,True
12,44,0.5327402991450708,0.38370608527557876,False,0.2630319040086716,0.20490442726557848,0.5537392885062108,0.01,0.01,True,False,False,False,True,True
4,65,0.5151429280370281,0.6843547212020072,True,0.3035056355501521,0.26585807966124464,0.6838694928144613,0.01,0.06,True,False,True,True,False,True
12,25,0.14270248961705984,1.4002423973895997,True,0.9399485798276797,0.8781679314249407,0.9776822604136661,0.76,0.75,True,True,True,True,True,True
10,39,0.4772416096684605,0.7862013940413026,True,0.8178679273681642,0.8161550805855093,0.7739869850536052,0.05,0.1,True,False,True,True,False,True
4,13,0.1962213203995971,1.5294158225545305,True,0.3226937727376067,0.21270194628899186,0.9396202134964452,0.01,0.02,True,False,False,True,False,False
12,42,0.5372376619223191,0.9890779387927384,True,0.7655984111802336,0.7575559761064392,0.7550940910156587,0.44,0.37,True,True,True,True,True,True
5,69,0.4029340626183531,1.3830430779967384,True,0.09252923834489146,0.07683291589822845,0.8305481744175307,0.05,0.12,True,False,True,True,False,True
10,22,0.20376674398988137,1.3048324250403593,True,0.9907362697805193,0.9188675024434915,0.964850544153357,0.5,0.57,True,True,True,True,True,True
11,74,0.17279766544391273,0.32986523497585507,True,0.43588710681588194,0.37725114211887983,0.9595505996151561,0.13,0.16,True,True,True,True,True,True
4,79,0.5987938372365185,1.629371343027243,True,0.17375838622827844,0.14576801981114562,0.6726954173022912,0.27,0.63,True,True,True,True,True,True
5,15,0.3491450238939415,1.994506411991102,False,0.9641816188956628,0.8772375644339953,-0.4370429441385797,0.01,0.01,False,False,False,True,True,True
3,28,0.557675230126589,0.8036158111380245,True,0.38109117802791126,0.3076284215972506,0.6987197773225361,0.17,0.26,True,True,True,True,True,True
12,76,0.39278395011385125,1.4218408088636476,True,0.7151337610792522,0.6948632566782994,0.8299546961922504,0.98,0.97,True,True,True,True,True,True
10,33,0.11399700259996284,1.982154011183561,False,0.7751698398345559,0.7502135828544126,-0.25606120604118354,0.01,0.01,False,False,False,True,True,True
7,43,0.45630008063723265,0.7463407775671573,False,0.48902733494057826,0.44743822565363944,-0.3303481220979976,0.01,0.01,False,False,False,True,True,True
8,55,0.18744222587000098,0.6071458858020325,False,0.7461370313221691,0.7270431917458635,0.07574163401938772,0.01,0.01,True,False,False,False,True,True
6,12,0.19335205645092574,0.6522944705694649,True,0.45833538743776014,0.3757644320440381,0.9122127276363705,0.48,0.59,True,True,True,True,True,True
4,72,0.5543590114891251,0.6757362913815173,True,0.9958613361568285,0.955993501088896,0.7498407010988551,0.85,0.89,True,True,True,True,True,True
9,12,0.06267347658095324,0.8792616017691699,True,0.6594591328165785,0.5111142193989895,0.993920352324627,0.98,0.99,True,True,True,True,True,True
3,43,0.110689052589685,0.9578323324666562,True,0.5690726070957319,0.5806730119599531,0.9694561123967338,0.04,0.03,True,False,False,True,False,False
9,73,0.34320883390057566,1.2367032973902643,False,0.24940423991030858,0.20069325155195128,-0.41030622364849845,0.01,0.01,False,False,False,True,True,True
12,76,0.12051120189749487,0.7107943775339574,True,0.8229408793783264,0.8074965504639656,0.9811265825788624,0.05,0.04,True,False,False,True,False,False
5,39,0.16752925566076132,1.3315352903076052,False,0.20334620315052343,0.1575994709913732,-1.77533188132998,0.01,0.01,False,False,False,True,True,True
7,79,0.48140007670729873,1.5999361607817673,False,0.5768111405594847,0.557378471108795,-0.6555698012479783,0.01,0.01,False,False,False,True,True,True
7,66,0.508978063619102,1.8394973728081707,False,0.8159756974991115,0.7980262194225676,-0.35482636923761746,0.01,0.01,False,False,False,True,True,True
3,67,0.5112888111222549,1.9161667565868508,False,0.9875844361629845,0.9870178862753441,-1.3054719599090072,0.01,0.01,False,False,False,True,True,True
8,78,0.22158535081150682,1.367000301298155,True,0.35238095238140743,0.2952648778023562,0.9420368893255298,0.02,0.04,True,False,False,True,False,False
7,50,0.23627034936345703,1.4589310814720955,False,0.824474327213634,0.8125754663688916,-0.24592556517404462,0.01,0.01,False,False,False,True,True,True
5,44,0.2852071411445925,0.3134702540253877,False,0.8912075216590998,0.8623057108557841,0.03147322944758246,0.01,0.01,True,False,False,False,True,True
8,77,0.37419000283237197,1.795416413455436,False,0.733825965936447,0.7208903965382295,-0.3285832338619199,0.01,0.01,False,False,False,True,True,True
5,29,0.2873944337915912,1.659391737666758,False,0.35051573225856836,0.2915130514096327,-0.8479644449382926,0.01,0.01,False,False,False,True,True,True
10,50,0.5871840326010169,1.0111941287653627,False,0.8895066211894116,0.8774068358877102,-0.178783241325285,0.01,0.01,False,False,False,True,True,True
11,27,0.37322585268881675,0.3438272839597833,True,0.12911335554449233,0.09111944430512281,0.8794161902789502,0.61,0.49,True,True,True,True,True,True
12,14,0.4051368342725765,1.756353253499281,False,0.1722400880462327,0.11288515003777404,-0.2710310210490978,0.01,0.01,False,False,False,True,True,True
12,46,0.5956278724383953,1.235349565380018,False,0.2862362834099281,0.23296149442177086,-0.4367527047981308,0.01,0.01,False,False,False,True,True,True
3,31,0.13882143314513795,1.8642694149949082,True,0.4701930711553579,0.4702359530780246,0.9712304236420642,0.66,0.77,True,True,True,True,True,True
12,11,0.14918022930900798,0.9150482599949175,True,0.4828618433537971,0.3854443944713993,0.9556890529807599,0.32,0.26,True,True,True,True,True,True
4,78,0.4646712706396302,1.6947055478553965,True,0.9013923450020315,0.88262317816009,0.7980702989333759,0.74,0.7,True,True,True,True,True,True
8,26,0.5425293108271337,0.40992500305151913,True,0.13838797956508275,0.10002098195225881,0.7320859158823434,0.97,0.95,True,True,True,True,True,True
5,31,0.23877049913480253,1.5279984968226217,True,0.07847926119804638,0.0557161110674093,0.9296091875436922,0.11,0.42,True,True,True,True,True,True
7,65,0.07944715012793879,1.4061242986053506,False,0.775091186091155,0.7610459802890104,-0.3039724908352117,0.01,0.01,False,False,False,True,True,True
5,33,0.5604427639706988,0.8563827329636469,True,0.8116335792417263,0.746054259861799,0.6725962120805553,0.54,0.48,True,True,True,True,True,True
6,51,0.10422978499853691,0.8833881709432774,True,0.8917712809777615,0.8363702683942674,0.9869369981355959,0.66,0.64,True,True,True,True,True,True
9,11,0.13512365202890572,1.1792872301492658,True,0.11591478680093081,0.07118439230641627,0.9808051283466157,0.83,0.72,True,True,True,True,True,True
10,47,0.47987985998985333,1.1507867091369868,False,0.5655803621306402,0.5244644407670636,-0.3562216617231735,0.01,0.01,False,False,False,True,True,True
5,36,0.5431354073025885,1.253753140842378,False,0.5362422124031259,0.5013964613407537,0.07902638153091934,0.01,0.01,True,False,False,False,True,True
11,56,0.3910429553775344,0.5486292284762042,False,0.7109119219171907,0.6945941367268587,-0.09070088191103265,0.01,0.01,False,False,False,True,True,True
7,70,0.12872237881231058,0.6952415125564648,True,0.5386380765094372,0.511731939509853,0.9761129729974826,0.07,0.21,True,True,True,True,True,True
5,13,0.4890163679785723,0.853252475230164,True,0.9063425949200382,0.8352572682572411,0.8050965337667124,0.61,0.68,True,True,True,True,True,True
7,79,0.21616804759498126,1.3124339193910137,True,0.5002704324435572,0.45394811700846216,0.9298605738431801,0.78,0.71,True,True,True,True,True,True
3,42,0.30751087297183305,1.385907719451572,True,0.012545464767342751,0.001092645368724708,0.9163698418843329,0.61,0.47,True,True,True,True,True,True
9,43,0.08020363304524158,1.9227342551576294,False,0.904905042362703,0.8875068712666181,-0.21848598049267798,0.01,0.01,False,False,False,True,True,True
11,21,0.1676470643456311,1.4268689579932705,False,0.7064625413124906,0.6187136348704402,-0.23989999021579878,0.01,0.01,False,False,False,True,True,True
4,79,0.5054873472714408,1.9239770058650896,True,0.9974395916473784,0.9782642476097784,0.7853316118776392,0.83,0.83,True,True,True,True,True,True
12,25,0.3117915639868217,0.41246994957080463,True,0.8286954809359319,0.8059948197916318,0.8777380391092764,0.76,0.87,True,True,True,True,True,True
5,24,0.2342098554727201,0.8087822445204886,True,0.9413380614008656,0.8273423921812247,0.9382155140963351,0.35,0.39,True,True,True,True,True,True
4,49,0.3365723102885985,0.47027326774518596,True,0.6570154984598823,0.6453193520730672,0.8678207256821624,0.01,0.02,True,False,False,True,False,False
4,72,0.4271739019046,0.9659474581464202,False,0.7956629405544707,0.777575410551112,-0.1784247393371774,0.01,0.01,False,False,False,True,True,True
7,66,0.1808231036133382,1.7855817372091893,False,0.6780066712107798,0.651127534974772,-0.2775016554000984,0.01,0.01,False,False,False,True,True,True
10,25,0.17268057418695693,1.6836492638960903,True,0.5103137228934034,0.44618984988200916,0.9607522634695076,0.15,0.21,True,True,True,True,True,True
10,62,0.23132487654938705,0.361117121061554,True,0.5230663154732357,0.48496838967749184,0.9316372120683788,0.07,0.15,True,True,True,True,True,True
12,74,0.1859885539983177,0.6018150421905182,True,0.7060230114099855,0.6904622348545573,0.9550829301338851,0.08,0.1,True,True,True,True,True,True
6,37,0.3726611331934021,1.9381107335850922,False,0.5539681993511849,0.5208340680582734,-0.5124762441396717,0.01,0.01,False,False,False,True,True,True
5,11,0.10760932929809824,1.749122702039221,True,0.7017939586463139,0.669432477180891,0.9806980722696232,0.05,0.13,True,False,True,True,False,True
8,49,0.283449670420805,1.4822196051373235,False,0.3961614993555831,0.3338845373910089,-0.47595652074482175,0.01,0.01,False,False,False,True,True,True
5,26,0.4164645896621946,1.0300758400699577,False,0.8986805218666132,0.8945008065290031,-0.5845114181885724,0.01,0.01,False,False,False,True,True,True
7,63,0.4736095874809908,1.7812189458026744,True,0.23556384557346655,0.18826499275580671,0.7812264002225917,0.21,0.16,True,True,True,True,True,True
6,34,0.571313075002702,1.843424917220934,True,0.18790944302323487,0.14568315891328484,0.7566039910615661,0.91,0.89,True,True,True,True,True,True
7,37,0.4423187609225333,0.30709617964688607,True,0.32401077637563047,0.2589728788248934,0.8026075288688337,1.0,0.99,True,True,True,True,True,True
3,28,0.4288802067481821,1.4885864727491647,True,0.1578591090237197,0.14383622796956233,0.8029042144705874,0.31,0.33,True,True,True,True,True,True
9,31,0.5870874730736486,1.713868127424357,False,0.1350108359630552,0.09670292503785237,-0.5535985758909778,0.01,0.01,False,False,False,True,True,True
12,51,0.35387750285178365,1.456074458456276,True,0.9536938665007969,0.9311171295085375,0.8590598814656889,0.57,0.53,True,True,True,True,True,True
5,39,0.33386207551751906,1.435736308027883,False,0.504027178191797,0.45141348951447996,-0.563907297435587,0.01,0.01,False,False,False,True,True,True
6,69,0.46034644604236546,1.122442718913465,False,0.1671195281545088,0.13195686364061465,-0.7031929933301277,0.01,0.01,False,False,False,True,True,True
10,51,0.5218690208794955,1.720693606050375,True,0.000841469979232401,0.0,0.7734805543887009,0.92,1.0,True,True,True,True,True,True
9,60,0.08802411813120001,0.49299578642596914,True,0.2959218421408779,0.23443930378584202,0.9900676174651536,0.65,0.67,True,True,True,True,True,True
12,48,0.14343267902245777,1.3986339020365142,True,0.5385922063910251,0.47250446788142364,0.9734137866464715,0.13,0.12,True,True,True,True,True,True
12,76,0.3276035184179862,0.44977998440495126,False,0.11229405026848227,0.08371437141050822,-0.4094470379888935,0.01,0.01,False,False,False,True,True,True
3,14,0.26721669034493023,1.7746133957737709,True,0.9273359937387772,0.8309647678830702,0.9223020999179955,0.55,0.53,True,True,True,True,True,True
10,68,0.2682232305684516,0.7774233829333763,False,0.8217198980325279,0.8080126089840957,-0.2402897407399458,0.01,0.01,False,False,False,True,True,True
3,11,0.5328693070420353,1.325549196464472,True,0.17861884532454564,0.06349132326101457,0.5042074210351606,0.01,0.18,True,False,True,True,False,True
4,77,0.25464523552926277,1.855019273855847,True,0.808218986560623,0.7931498106643287,0.9191151768522727,0.9,0.93,True,True,True,True,True,True
6,62,0.21443289079561867,1.3196758552695111,False,0.5566291439082641,0.5309110832872895,-0.34473040371467967,0.01,0.01,False,False,False,True,True,True
4,64,0.1129862407999585,1.2072403321166372,False,0.0621988603704674,0.05531246267799641,-1.4969280466187422,0.01,0.01,False,False,False,True,True,True
8,62,0.4916756896532809,0.4581369612114442,True,0.4044754536273888,0.34042872352938053,0.7839928758014093,0.64,0.62,True,True,True,True,True,True
11,13,0.27902492805736506,0.5811413213350107,True,0.9777477114749772,0.8274786122490512,0.9251142300735049,0.64,0.59,True,True,True,True,True,True
10,69,0.2228722180971272,1.186783103704202,True,0.6801373067730057,0.6636226739862506,0.9338815426275942,0.23,0.25,True,True,True,True,True,True
7,57,0.5822383196961458,1.5113535690232731,True,0.20759677391622944,0.16322379856937083,0.679083361008445,0.01,0.03,True,False,False,True,False,False
10,65,0.49147549092747406,1.6171945043465736,True,0.1925968665269212,0.153860303351916,0.7657474638281192,0.04,0.14,True,False,True,True,False,True
9,41,0.269655445481968,0.3905280701865056,True,0.5685594993084729,0.5301124554291552,0.9072520649158123,0.88,0.83,True,True,True,True,True,True
10,74,0.2533764681037807,0.7108601506303858,True,0.9525651054051313,0.937864905154892,0.9300006783234517,0.86,0.89,True,True,True,True,True,True
4,32,0.198103443249682,0.5464736822948258,True,0.43829799831388405,0.3663904574612434,0.9603314189804821,0.16,0.15,True,True,True,True,True,True
12,19,0.542580105062637,0.6009301499831878,False,0.6909434164822141,0.6414966559330962,-0.0897971950160259,0.01,0.01,False,False,False,True,True,True
7,41,0.43623459532661,0.3133825125831446,False,0.646844588225191,0.6202917941438454,-0.1436051687706068,0.01,0.01,False,False,False,True,True,True
12,25,0.10296996553472673,1.4184102433698529,False,0.8636244933630228,0.8317516405477045,-0.1600999418353981,0.01,0.01,False,False,False,True,True,True
5,53,0.0750082880130085,1.1619939784476507,False,0.12700126785471022,0.10130340852666161,0.8219724027912716,0.01,0.01,True,False,False,False,True,True
9,20,0.3670075427511955,0.927751017052606,False,0.6155919199126746,0.5669521440589551,-0.34095433027533484,0.01,0.01,False,False,False,True,True,True
7,44,0.32549539328131943,1.3794686472165496,True,0.3536200026013405,0.28083675634123023,0.8979196227246957,0.09,0.16,True,True,True,True,True,True
9,76,0.41264039925442464,1.7188909665329932,True,0.8261372194454799,0.8064068184914701,0.8237224793448473,0.95,0.92,True,True,True,True,True,True
5,48,0.15916302138341692,0.4569429936857669,False,0.6314803363747294,0.6054990159250258,-0.6620623891715602,0.01,0.01,False,False,False,True,True,True
8,40,0.5382330842740375,1.82028400666203,False,0.6857411721662725,0.6554984048912532,-0.3752054392473061,0.01,0.01,False,False,False,True,True,True
8,68,0.19646211198979674,1.0545339975845693,False,0.06043419728278643,0.04681576613293724,-0.5910247857422186,0.01,0.01,False,False,False,True,True,True
4,66,0.4954572411557635,1.0752049529379193,False,0.7413768108649063,0.7337888191401598,-0.514468827568517,0.01,0.01,False,False,False,True,True,True
11,23,0.30686023791940126,1.5782511711978302,True,0.7882024939703407,0.7446989219859338,0.9044933352182163,0.73,0.76,True,True,True,True,True,True
10,21,0.34531442497225756,1.6377232594735016,True,0.179329028903772,0.12992750786930057,0.8916441601618371,0.77,0.85,True,True,True,True,True,True
9,18,0.5876735070776538,0.9902157546045498,True,0.7568003077615539,0.682971369619703,0.6273008475684012,0.21,0.24,True,True,True,True,True,True
4,31,0.05990808059136186,0.5004350783153053,True,0.860826769232678,0.8432327300553905,0.9958959180949815,0.7,0.72,True,True,True,True,True,True
5,11,0.09393195062282808,1.7183244139969167,False,0.9990536013430292,0.8031885565915777,-0.5803186334535242,0.01,0.01,False,False,False,True,True,True
8,72,0.37854175046207145,0.5251672635886376,False,0.7370215310970477,0.7140868218487572,-0.23307825364235235,0.01,0.01,False,False,False,True,True,True
12,33,0.38415192312266644,0.8729901763964927,True,0.3287510316319411,0.2668798016399355,0.8535454660726722,0.98,0.94,True,True,True,True,True,True
4,51,0.08768165241739621,0.9378267644223937,False,0.2855658590389145,0.2528783919047211,-1.4398332048555198,0.01,0.01,False,False,False,True,True,True
3,17,0.07511633782986,0.4951379107594424,True,0.7106902039792337,0.6730407681545986,0.9930259227897519,0.58,0.61,True,True,True,True,True,True
5,18,0.19359212969524997,1.5149136142538928,True,0.3429939843962255,0.2675245024967869,0.9425599582100986,0.03,0.05,True,False,False,True,False,False
8,28,0.46545181415838116,0.6000740676020078,True,0.5972387819261106,0.5536249793957909,0.756916718428543,0.26,0.43,True,True,True,True,True,True
4,18,0.4836786149857795,1.7568808280546588,False,0.31964124403555083,0.27796500436185784,0.3756836892986073,0.01,0.01,True,False,False,False,True,True
8,59,0.35635525099429965,1.3187159198344702,False,0.1821983929105263,0.14017393879503867,-0.31634471024597577,0.01,0.01,False,False,False,True,True,True
5,66,0.4231932648776783,1.2393525112871269,True,0.8125442917220759,0.8185975966330024,0.8233839332725922,0.35,0.46,True,True,True,True,True,True
5,32,0.4651998766599554,0.6198762920323753,False,0.5158623706318434,0.4520304705247817,-0.6432034273138962,0.01,0.01,False,False,False,True,True,True
10,20,0.25961463767104054,1.1409605309458222,True,0.3010561037556728,0.2266350847150514,0.9267736537457806,0.33,0.49,True,True,True,True,True,True
9,78,0.49659426894967307,1.6830250293063576,True,0.16398803050122135,0.12759130267862195,0.7683287001857795,0.81,0.57,True,True,True,True,True,True
11,54,0.4912663340438337,1.2450428920469423,True,0.30076187426606327,0.24423931110584587,0.7621862222650172,0.32,0.34,True,True,True,True,True,True
9,63,0.40228835557651577,0.9276003679697153,False,0.6101716644385622,0.5888636383575108,0.12336552492604114,0.01,0.01,True,False,False,False,True,True
11,22,0.11057764204578449,0.33903805445126367,True,0.3530918053648153,0.2729972478787176,0.9839274916451285,0.48,0.46,True,True,True,True,True,True
4,79,0.4442909264374446,1.4348900442107984,False,0.9454088132383578,0.9323696859224536,-0.3652380304184557,0.01,0.01,False,False,False,True,True,True
11,57,0.20219713033364695,1.2425000739986827,False,0.780116702154419,0.760650716926185,-0.19527253860401994,0.01,0.01,False,False,False,True,True,True
5,17,0.233118194640063,0.5707969407622557,False,0.8996132071158736,0.8369994189229043,-0.2816256708126379,0.01,0.01,False,False,False,True,True,True
3,54,0.05352450480438632,1.1386561441704885,False,0.3706264763439352,0.36526754391664085,-1.615982484887303,0.01,0.01,False,False,False,True,True,True
7,17,0.20911108912741444,1.7443459172414362,False,0.35909234770946974,0.28724594371621137,-0.6457911141813988,0.01,0.01,False,False,False,True,True,True
10,21,0.31968464251568535,0.8598571910395194,False,0.33083596882599686,0.2580851819901008,-0.45273583443057785,0.01,0.01,False,False,False,True,True,True
7,73,0.41146548774764846,0.3388878981738179,False,0.7158152425248626,0.7069626993966719,0.3919580948468041,0.01,0.01,True,False,False,False,True,True
9,14,0.3209024511862733,1.845698997034642,False,0.41158201214722023,0.3244907154894902,-0.3473263795144148,0.01,0.01,False,False,False,True,True,True
6,75,0.23938390681369043,0.42453607405259247,False,0.13482719452246728,0.10482898674094882,-0.26093464339333994,0.01,0.01,False,False,False,True,True,True
8,27,0.5328171893019887,1.2363533456660758,True,0.19774668841251397,0.14601260205213834,0.6738909205901784,0.68,0.77,True,True,True,True,True,True
6,20,0.48404799283502126,1.901772986510213,True,0.8580531633880596,0.7836117490494428,0.7642982303299052,0.65,0.64,True,True,True,True,True,True
12,67,0.3339435789922345,0.33258009710075426,False,0.010683987181883015,0.007427570861652515,0.5839762725717053,0.01,0.01,True,False,False,False,True,True
12,17,0.4129409607175509,1.383167116460998,False,0.5497642450311817,0.45913598481313816,-0.23615767399440246,0.01,0.01,False,False,False,True,True,True
9,73,0.16637909445100335,0.43620273060860737,True,0.11911388438199111,0.08544853534888561,0.9693423132675557,0.9,0.92,True,True,True,True,True,True
5,40,0.471919291764663,0.8509207479513257,True,0.38519479331541073,0.34377427104306196,0.8270952402534015,0.13,0.23,True,True,True,True,True,True
12,11,0.2721201977244459,0.3391524072478571,True,0.7399652678811486,0.6534572369882088,0.9014784544532852,0.23,0.26,True,True,True,True,True,True
8,21,0.5298959049998625,0.7375302876358534,False,0.44747638859864547,0.38158214103897065,-0.3678177417186721,0.01,0.01,False,False,False,True,True,True
11,62,0.2699937769347531,1.5707936990455604,True,0.7308509209974261,0.7197110643755701,0.9010038999528323,0.66,0.68,True,True,True,True,True,True
9,69,0.4750481053860743,0.9665330390849145,False,0.33317239522358133,0.27984226408204327,-0.5165153286515132,0.01,0.01,False,False,False,True,True,True
6,74,0.4969445578945571,1.746595082331313,True,0.324108953541971,0.282348852682461,0.7240991351850024,0.29,0.39,True,True,True,True,True,True
9,78,0.5859295445259606,1.0603521735649746,True,0.9372304536231584,0.9360139559427956,0.6941210337788255,0.06,0.03,True,True,False,True,True,False
10,11,0.3760448028724687,0.8132117258822691,True,0.030269794118861215,0.012553125892523508,0.8453609247675875,0.02,0.27,True,False,True,True,False,True
10,72,0.1666609888085101,0.8419475782210097,False,0.5827362417435245,0.5530292862518853,0.13847525034537722,0.01,0.01,True,False,False,False,True,True
4,67,0.08938810603752276,1.38568297701183,False,0.24760725504609216,0.20171104500285095,-1.8823462651769112,0.01,0.01,False,False,False,True,True,True
8,22,0.11846075480175672,0.8035162901893986,False,0.7043757641881381,0.6310209931323181,-0.42501662608858926,0.01,0.01,False,False,False,True,True,True
9,19,0.32815766070659136,0.9472542265395718,False,0.9590934414161217,0.882404374337105,-0.11802910786433474,0.01,0.01,False,False,False,True,True,True
5,47,0.47386014959724104,0.7342114427579133,False,0.309862129914387,0.2525784831944988,-0.7622775206903734,0.01,0.01,False,False,False,True,True,True
3,29,0.4698939790995457,0.4891703554614139,False,0.09126746607609892,0.0677091696283778,-5.032052744516604,0.01,0.01,False,False,False,True,True,True
10,79,0.14792658044824458,1.706054437012769,True,0.9890122730836991,0.9688618067744965,0.9782432940237953,0.06,0.07,True,True,True,True,True,True
12,15,0.06803822411755325,1.533930520456176,True,0.7512870255634959,0.7030240450489177,0.9934073353680274,0.5,0.42,True,True,True,True,True,True
11,55,0.3731159284065294,1.6569403079702458,False,0.6246479429528856,0.5801261830677447,-0.25633872892615583,0.01,0.01,False,False,False,True,True,True
10,35,0.5469348409629979,0.5017048823798429,True,0.44528088044174263,0.38028489979605035,0.7359269097775434,0.5,0.54,True,True,True,True,True,True
8,48,0.1721569794390316,0.4330491928384559,False,0.7861718328139295,0.7706260505858886,-0.2335367292513597,0.01,0.01,False,False,False,True,True,True
7,58,0.42071732477789414,1.778354530697554,True,0.9241052920533114,0.9212714430686472,0.8132179394617194,0.49,0.36,True,True,True,True,True,True
11,14,0.5236933509754819,0.7266940080114391,False,0.04124708408180622,0.024773261427701355,-0.5256770974918259,0.01,0.01,False,False,False,True,True,True
8,27,0.5278158056487257,0.671139822966968,True,0.6893995131255785,0.6402922403640375,0.6996571186087697,0.55,0.56,True,True,True,True,True,True
11,21,0.5202915389496781,0.5788794965309529,True,0.6864449658566985,0.6322090756216848,0.7064564229180401,0.16,0.35,True,True,True,True,True,True
