K,n_per_facility,sigma,heterogeneity,is_universal,r2_lofo,protocol_says_universal,bootstrap_a_ci_lo,bootstrap_a_ci_hi,bootstrap_a_stable,obs_sigma_hat,obs_hetero_hat,perm_pvalue,perm_says_universal,perm_correct,correct,scenario_id
5,77,0.4540769038644973,2.6889328139974706,False,-0.603673169723306,False,-0.8673792342539038,1.2255660972816222,False,10.032800743411329,0.7108975206374876,0.01,False,True,True,3384
11,49,0.5312714897441652,2.7634869423850947,False,-0.20982341125901938,False,-0.6374415123851487,0.27841769056863613,False,7.296596063072454,0.5722850862517365,0.01,False,True,True,3385
14,60,0.3114288137029738,2.4939464456486062,True,0.9119381120969217,True,-0.4620200598584004,-0.4342961428358111,True,0.30750644276185035,0.027298874582915605,0.33,True,True,True,3386
10,41,0.5597569609654353,1.3296534033203455,False,-0.133794934834214,False,-0.7946301870976709,-0.35259341094641106,True,4.003830600918559,0.32630031180428504,0.01,False,True,True,3387
3,65,0.41989205170817573,0.7866465048551361,True,0.8383335876235404,True,-0.43827608286246394,-0.41560494776500684,True,0.4301634046673894,0.010422409790839722,0.72,True,True,True,3388
13,69,0.12752046750485363,0.30145106224652585,False,0.40414739644341535,True,-0.43166002952957944,-0.3322052219849306,True,0.8160205295885304,0.06875306147612094,0.01,False,True,False,3389
17,72,0.14102570789765,1.4535550600489215,True,0.9774818578705108,True,-0.45257973517982764,-0.4452117861063272,True,0.14574456149986914,0.007940598613096017,0.56,True,True,True,3390
14,81,0.5458249919998779,1.144478334822583,False,-0.10738750923260931,False,-0.46154874316060096,-0.181166621875951,True,3.3513613063509755,0.2885695646787,0.01,False,True,True,3391
15,88,0.28834546121041277,0.34582275106195326,False,0.22644757881842492,True,-0.507157401506099,-0.3629787309832664,True,1.3376886911866643,0.10886615186635176,0.01,False,True,False,3392
12,77,0.3345615530147442,1.1460018085235,True,0.8904243408952182,True,-0.4590585255845251,-0.4278956043752904,True,0.33898859800274334,0.026884927090620205,0.07,True,True,True,3393
10,7,0.5038040850045523,1.2903473468826232,False,-0.19669581327730512,False,-1.6595510388119024,-0.18734769461353737,True,6.007319140365142,0.41978646688046517,0.01,False,True,True,3394
16,79,0.37504513842119996,2.7326732286849844,True,0.8733020921920942,True,-0.45502101097241804,-0.43380358475292863,True,0.3634726649204471,0.022205884986677343,0.79,True,True,True,3395
6,15,0.06223312325654931,1.4678132691829622,False,-0.4795948539810375,False,-0.8834375212929868,0.48802671084809396,False,5.2393432589626805,0.35216339094876115,0.01,False,True,True,3396
14,53,0.3483668336192043,2.261126429827196,False,-0.10060797146093381,False,-0.8688268475219487,-0.5646977641120691,True,6.898109172353933,0.4247093486043047,0.01,False,True,True,3397
8,17,0.4827150389107972,1.361403953242007,True,0.8360547686055475,True,-0.48769283282183207,-0.44771222356167134,True,0.4484709842339633,0.044560387104930176,0.85,True,True,True,3398
4,75,0.062293714391169194,0.38388516186226085,False,0.06423860679960713,True,-0.5353193391736779,-0.3779131038812671,True,1.0339224889799605,0.08808053925050488,0.01,False,True,False,3399
16,64,0.21632452705395971,0.23747098854753312,True,0.9519505288656268,True,-0.45076711703263006,-0.4414588695586485,True,0.21217808239121097,0.009755830004406985,0.04,False,False,True,3400
6,51,0.338117457435722,2.0889344861797072,False,-0.37940318762043757,False,-0.9645809470690209,0.005893282220687237,False,5.724655042745253,0.5951461170084774,0.01,False,True,True,3401
4,77,0.3150730542265193,0.621383721171888,False,-0.5613298380994283,False,-0.5697387051774837,-0.2446098388910911,True,2.2751461188659774,0.15735484610479633,0.01,False,True,True,3402
20,65,0.4341570465444502,2.1368670063925745,True,0.8292939913631733,True,-0.4540509628927629,-0.4341733712681263,True,0.4374465688771391,0.02497647958273983,0.28,True,True,True,3403
6,45,0.16712267877931886,0.623577286005491,True,0.9733061314811399,True,-0.4619533372228099,-0.44439542239922564,True,0.16253290514658816,0.011147081807885617,0.69,True,True,True,3404
11,23,0.08850344081359965,0.9224649754523975,False,-0.13661967279112974,False,-0.8371381275066494,-0.34240346361383256,True,4.246583576253389,0.29839884332495614,0.01,False,True,True,3405
4,55,0.4551075470597641,2.75967877973887,False,-0.7419213468975603,False,-1.8745691862291018,0.08062509216994096,False,13.472076680782717,1.0547117429807078,0.01,False,True,True,3406
14,46,0.48185179798121414,0.4011980426259113,False,0.10814773152954216,True,-0.5194979442438243,-0.38805938382851385,True,1.7629864614854318,0.10577566063305376,0.01,False,True,False,3407
11,80,0.5701145353148434,2.8509243118905,True,0.7484332846944368,True,-0.46689672109043046,-0.4454457293523076,True,0.5800323767586139,0.02002294318342655,0.92,True,True,True,3408
11,26,0.5489729821393604,0.21302859335980273,True,0.7319762517266678,True,-0.48506705143484385,-0.41525860607773823,True,0.5769569151281492,0.06839129393875425,0.55,True,True,True,3409
7,16,0.262056595974248,1.0031446554302583,False,-0.24162300552118143,False,-1.0320218332350408,-0.5303268131126847,True,4.557226852761814,0.36410135348774053,0.01,False,True,True,3410
6,10,0.5217733282553905,2.1848849121494007,True,0.7143900196267823,True,-0.47843933428636565,-0.35653319760996494,True,0.5844462788571234,0.06762946321148501,0.13,True,True,True,3411
14,52,0.5473140301515299,1.6249152222260155,False,-0.1465689957235219,False,-0.8603712735688493,-0.042763904423637776,True,6.350629406436645,0.47726801345411946,0.01,False,True,True,3412
8,39,0.4418721095106944,2.388942689126477,True,0.8273145718896074,True,-0.4707128657801878,-0.435539907207098,True,0.42679981031039055,0.028356007888766046,0.79,True,True,True,3413
15,84,0.3899131775379198,1.2353562479020694,True,0.8527587096918068,True,-0.45935019114308684,-0.4386897082024423,True,0.4072867039118153,0.02059766998366124,0.58,True,True,True,3414
17,83,0.5051020338330662,2.784123982227474,False,-0.09376161173257258,False,-1.5927293323666378,-0.5196940829735706,True,11.746478490422843,0.9150429204940312,0.01,False,True,True,3415
6,76,0.24071163023364506,0.6550985171712773,True,0.9389783167612534,True,-0.4623492770292348,-0.4434190508654306,True,0.251387244333508,0.012338950802904041,0.28,True,True,True,3416
18,37,0.39170715088197183,0.2907185275663511,False,0.41546962419956435,True,-0.5360259196317846,-0.42935711352484446,True,1.1051682282672546,0.08610789680315883,0.01,False,True,False,3417
19,17,0.27865022643553206,0.45949796074990024,False,0.0910924815595947,True,-0.5048284511937987,-0.2723590132471072,True,2.1604473234303034,0.16309393678481188,0.01,False,True,False,3418
14,49,0.21170269840201528,2.3565831325297535,True,0.9559536121972544,True,-0.45550710039407766,-0.43754081533479444,True,0.20893034949424844,0.018452621153287854,0.42,True,True,True,3419
19,88,0.24010660618930973,1.2787485177860851,False,-0.06570550379948181,False,-0.7400183864140581,-0.27191783829265354,True,4.903999661654174,0.3517919957211013,0.01,False,True,True,3420
12,65,0.22354947319093138,1.4253885224666412,True,0.9526715091243655,True,-0.4586189273006202,-0.4485714249002913,True,0.21854425206052402,0.011131169887397648,0.21,True,True,True,3421
16,20,0.2946689163422591,2.1035069713386587,True,0.9256512293807919,True,-0.45097406300751924,-0.4321807300478879,True,0.27845766624279844,0.022960019338686233,0.81,True,True,True,3422
3,20,0.4112255914025774,1.9037765812524499,True,0.8025040886649509,True,-0.4142108931930293,-0.3566971388279543,True,0.37570820261812876,0.023682275450397926,0.65,True,True,True,3423
14,30,0.5237798319660729,1.8628377567336896,False,-0.15605631337634374,False,-0.925206116728824,-0.092762149383862,True,8.625341277588335,0.6179828215143192,0.01,False,True,True,3424
3,36,0.3782970225598939,0.7152684846365163,False,-1.0675261925795865,False,-0.9895903572706438,-0.3234774141495256,True,4.597757790715187,0.31115415907727323,0.01,False,True,True,3425
6,25,0.19362511475466393,2.040482995554644,True,0.9562637056823295,True,-0.46824115796186283,-0.44200120803948534,True,0.20063773202089424,0.01438938480105711,0.28,True,True,True,3426
20,84,0.10737497279784697,2.223357090035046,True,0.9881687159191773,True,-0.45134366779056034,-0.44588901791781627,True,0.10593829968610304,0.00646906876862728,0.69,True,True,True,3427
18,27,0.2352026189034918,0.4206300968782033,False,0.23599461891199036,True,-0.5837383850351265,-0.4377582598585308,True,1.5098623162394624,0.11775962442922815,0.01,False,True,False,3428
10,7,0.5995618517269489,1.8739089879417725,False,-0.2840650197356802,False,-0.5680191022900992,0.699755510706454,False,7.496173200018207,0.507678829708281,0.01,False,True,True,3429
16,73,0.19601256048120874,0.695413208575573,True,0.9600015191056839,True,-0.4564604979903652,-0.44225397666554606,True,0.19990271312701172,0.016396652613735043,0.02,False,False,True,3430
7,84,0.3042461557888251,2.8506276865567033,False,-0.3592268389520441,False,-1.3077273746715505,0.32849449129057107,False,11.962986074291212,0.9665054658787345,0.01,False,True,True,3431
14,26,0.2142814497746035,1.9837660721247703,True,0.956221840163635,True,-0.4646129917993662,-0.43675844335019526,True,0.2108190389387639,0.02687826342776143,0.04,False,False,True,3432
14,54,0.3548128289309607,2.163771866779204,True,0.8821662764126452,True,-0.4588358170917445,-0.43539916084888974,True,0.3546166384528451,0.01998343829710787,0.23,True,True,True,3433
6,62,0.5643511429100463,2.151168600310709,False,-0.4409003467372161,False,-0.5969239259293937,0.5297398338237135,False,9.477640345118061,0.7299861524245758,0.01,False,True,True,3434
11,36,0.3543580774395405,0.08248745929784351,True,0.8860830064633515,True,-0.4682819073543808,-0.43069719470925516,True,0.35979232948050915,0.03556859326670227,0.9,True,True,True,3435
15,88,0.20922712829529533,0.32677916889553127,True,0.9544506482114747,True,-0.45952752667186886,-0.4446896216165688,True,0.21475722605010203,0.013776039294219314,0.04,False,False,True,3436
2,36,0.5203669437048521,0.9325400001895309,True,0.7861957262033169,True,-0.4576975287495729,-0.43492121821397095,True,0.564519714598259,0.011388155267801042,0.99,True,True,True,3437
6,87,0.5180676786176138,0.730285459517237,True,0.7870721860276264,True,-0.43725625363431186,-0.414602748550227,True,0.4987063273595363,0.016855449865476685,0.87,True,True,True,3438
13,61,0.5961234168310612,2.3788516422429726,False,-0.13630400044673863,False,-1.1466932060981372,-0.32780345788809007,True,8.905717921991974,0.6664848728272763,0.01,False,True,True,3439
12,35,0.08339927422740848,1.7281518344675932,True,0.9931873759346623,True,-0.45086035560226917,-0.44478367077889924,True,0.08219775270387657,0.005874991673875716,0.88,True,True,True,3440
9,57,0.3913742233505437,1.969299053870255,True,0.8636440283459832,True,-0.46260606759731326,-0.4408965247752901,True,0.3871327977360415,0.018725204755920103,0.85,True,True,True,3441
20,34,0.4515014540750113,1.5621588270613018,False,-0.06550435471852745,False,-0.7796002339042715,-0.43142577158945544,True,6.067520900890278,0.4415517529855912,0.01,False,True,True,3442
6,35,0.31611209648490735,0.4890023164464401,True,0.9038135275997229,True,-0.4765855410300109,-0.4125662342747932,True,0.3159473404020313,0.036644712533739195,0.05,False,False,True,3443
16,28,0.5087255551461888,2.703947246253958,True,0.7842528502795663,True,-0.4600537934301262,-0.42437960711058753,True,0.49313849745854654,0.03715262539250047,0.99,True,True,True,3444
9,86,0.5730154265760862,0.09301854012246336,True,0.7516573682480223,True,-0.4654785408211284,-0.42634369699827046,True,0.5614896810503182,0.029046118445045208,0.81,True,True,True,3445
12,97,0.4281050732937159,0.5202265160955729,False,0.11103389392871121,True,-0.5502758548164512,-0.39277000561183173,True,1.7730443510118146,0.14917886381538434,0.01,False,True,False,3446
16,34,0.11924484760436478,0.49869936669157566,True,0.9863547526883795,True,-0.45709393191609016,-0.44703134425043833,True,0.11945754672694792,0.010383943566241796,0.32,True,True,True,3447
17,49,0.14189004862548943,1.1440308304689548,True,0.9789832039038906,True,-0.4529702966452754,-0.44590658830659524,True,0.14093374169918604,0.006949190111911614,0.74,True,True,True,3448
17,86,0.4277554051423083,2.1729377293758474,True,0.8552364229588494,True,-0.4702444209244892,-0.45064804886253995,True,0.41851439099718096,0.020061947923120466,0.83,True,True,True,3449
18,69,0.27563581401104165,1.9959320514476386,True,0.9227093184139626,True,-0.4548236134719549,-0.44280560909364186,True,0.2807415332510514,0.016131436920030825,0.81,True,True,True,3450
18,81,0.20489761098876857,2.5365667877536966,False,-0.1039492427215889,False,-0.5594936384905953,-0.16726882898155093,True,7.643894077000431,0.5526047895350354,0.01,False,True,True,3451
18,71,0.43070561468056734,0.06796680335348049,True,0.8228802925638702,True,-0.45693875042941345,-0.4326808017868139,True,0.44536001351409094,0.02581439783743618,0.36,True,True,True,3452
11,8,0.29556926751586793,2.418515886725049,False,-0.2500527911372197,False,-1.4184157486228455,0.4902894738369064,False,10.704310941350435,0.7658410363679823,0.01,False,True,True,3453
9,40,0.3271724054880346,1.2225579753666063,False,-0.21266464113403072,False,-0.6725408623685368,-0.2759848498468843,True,4.8473303059639195,0.3767230365268644,0.01,False,True,True,3454
17,23,0.4943233194928274,2.729695014452902,False,-0.12993006182268685,False,-1.0870155087719033,-0.04555226309010818,True,12.49982424009143,0.9625168673630948,0.01,False,True,True,3455
19,17,0.14069013332283825,0.2734955424049744,True,0.980341123094579,True,-0.4677726518104551,-0.4489500623977129,True,0.1424887616443032,0.021419294810546843,0.04,False,False,True,3456
4,15,0.2982373566465396,1.8342110224914727,True,0.9341627824486118,True,-0.46141361679323745,-0.4392568214857935,True,0.23040772619732364,0.010419045490189053,0.24,True,True,True,3457
2,15,0.2307635969119659,0.08197937133953248,False,0.44175052655461,True,-0.48104501371945485,-0.43834912796025727,True,0.4462922725363345,0.010895188717597343,0.01,False,True,False,3458
3,7,0.5825906743410632,2.1733125142692886,True,0.6853251721613428,True,-0.4439528010958194,-0.19463300675743467,True,0.44726852553873625,0.11439899080103495,0.43,True,True,True,3459
9,76,0.4005884824560628,0.8911091989776008,False,-0.17074909381492098,False,-0.7027090845802915,-0.2988627219120854,True,3.8136750172461453,0.2490448167082335,0.01,False,True,True,3460
10,10,0.1868584397971918,2.969802693435147,True,0.9637823739589274,True,-0.4653202908702805,-0.43722347081180374,True,0.18941883822417963,0.030636133796586515,0.17,True,True,True,3461
18,12,0.22419480018517512,2.5726176125134814,False,-0.12210515896851137,False,-1.0724567053249516,0.36844416188146006,False,10.005611433524583,0.6670598220807593,0.01,False,True,True,3462
11,50,0.18440180794312044,0.31953064062055025,False,0.23276320861406885,True,-0.49383487417143546,-0.36613901212178873,True,1.284605872017565,0.09060830538569563,0.01,False,True,False,3463
9,90,0.21297866419044093,2.110245751283089,False,-0.2557851620276954,False,-0.9356029042128755,0.09048597050742084,False,8.684904905986564,0.5660680269651862,0.01,False,True,True,3464
8,6,0.28468832779915676,2.3343708409746933,True,0.9111605100633894,True,-0.48368529063964294,-0.4015108335382522,True,0.267998270246885,0.06732740832638419,0.71,True,True,True,3465
16,9,0.4581258236857409,0.5150435507296118,False,-0.10063081385950778,False,-0.4684314514739805,0.001124488766657439,False,2.2351839551114026,0.21171733433996837,0.01,False,True,True,3466
16,17,0.25426137023278156,1.5693748165701824,True,0.9295349222262436,True,-0.46331864680008245,-0.4317835622283646,True,0.24180994444968995,0.03171993618939261,0.16,True,True,True,3467
11,26,0.48989072825763225,0.5611130581014193,True,0.8002357597744774,True,-0.4576452833011728,-0.4219871595985887,True,0.49123904964153664,0.02787445499995646,0.74,True,True,True,3468
20,50,0.5166665599211004,2.282080032306995,True,0.7583688657175003,True,-0.472116524880438,-0.4393984898442054,True,0.536437531755589,0.041913898069479316,0.28,True,True,True,3469
9,57,0.19234124209969233,0.645798318762803,False,-0.04105882818056972,False,-0.6020222167119469,-0.3292295630909174,True,2.1381838359476,0.16801467545310086,0.01,False,True,True,3470
8,39,0.38955131607308546,0.14889004892311908,True,0.8570801030945526,True,-0.4570143031503295,-0.4322950362649143,True,0.3708031629836069,0.02179986466290398,0.9,True,True,True,3471
12,48,0.24166265372670198,0.3799380068494561,True,0.949525756147199,True,-0.4491923460912341,-0.4296230984019331,True,0.2264072443346336,0.01909888433377489,0.24,True,True,True,3472
6,34,0.08930720609332488,2.6867173083387637,True,0.9916499567494569,True,-0.45884386319350634,-0.4462461289065901,True,0.08856072487637828,0.00648028806463703,0.22,True,True,True,3473
16,66,0.4362492011274944,0.541221743397687,True,0.8411897052648633,True,-0.45933403379734,-0.438833543825843,True,0.4330624801589204,0.023824459879627752,0.9,True,True,True,3474
8,94,0.4339948353809125,1.9568171663668465,True,0.8323498736385588,True,-0.46297112001614255,-0.4364882751120692,True,0.4259865047490556,0.020530449618438164,0.63,True,True,True,3475
16,7,0.3544403139949529,1.0779304182038745,False,-0.014187056155315236,False,-0.9872765672842848,-0.21292066416314845,True,2.717334600982507,0.1544587917314513,0.01,False,True,True,3476
20,11,0.25360220918215676,0.8331892018373338,True,0.9320972249752749,True,-0.46454228389741936,-0.4330607097751613,True,0.25035394502577296,0.0396061837940604,0.96,True,True,True,3477
15,57,0.4782355978355088,1.6031498827047947,False,-0.1419085216435798,False,-0.8662357081409987,0.06678262392983962,False,8.010439758063233,0.6247687147978279,0.01,False,True,True,3478
18,100,0.4564696278826726,1.0936959866568725,True,0.813271514183822,True,-0.4596063310561423,-0.43672868758705047,True,0.46323490159364517,0.024480898891298498,0.42,True,True,True,3479
11,32,0.5299368657181389,2.7051338791076263,True,0.7485779725026375,True,-0.4749654346077351,-0.41153121463902703,True,0.5341914619977773,0.04447618448053444,0.01,False,False,True,3480
16,14,0.46639677551801784,0.6893144361477462,False,0.025669435311079236,True,-0.7381247905657501,-0.27463701638548194,True,2.501625233640667,0.1943380764006892,0.01,False,True,False,3481
14,91,0.3573941625586252,0.9383004746990034,True,0.8792701361997415,True,-0.4561768897124137,-0.4421395467013222,True,0.36143327325461855,0.015370464790147986,0.85,True,True,True,3482
8,60,0.554037059600311,2.780718486740729,True,0.7475611983596572,True,-0.4888465785234281,-0.41069541011949456,True,0.5614212246993988,0.05233967484152798,0.24,True,True,True,3483
4,5,0.5802390795965383,1.3568366150819546,False,-0.9410939863100958,False,-1.1739657342950331,0.2028508285692592,False,3.995209596214318,0.3538187248853829,0.01,False,True,True,3484
9,91,0.5170726363571373,0.28834347984911934,True,0.7753976838511937,True,-0.4733853595247514,-0.4456336248738193,True,0.5377471906595124,0.021636082841116948,0.2,True,True,True,3485
17,46,0.14790536095480233,0.49142561769647164,True,0.9764392512722012,True,-0.4478615553398826,-0.4390246086939239,True,0.14941762483599247,0.011164512925171125,0.68,True,True,True,3486
3,50,0.19114542429207454,2.2633213117356936,True,0.9569064406057717,True,-0.46081043363936663,-0.44586171335409974,True,0.20017365266968087,0.010523895638264745,0.2,True,True,True,3487
12,71,0.49315226335622797,2.99800622809029,True,0.8176438108122095,True,-0.4778265772444978,-0.4433064774187438,True,0.48000320367634636,0.029360452846815228,0.58,True,True,True,3488
3,89,0.19988999725382933,0.8090851603103207,True,0.9596671918780341,True,-0.47342547940434376,-0.4458200251085507,True,0.20857834981009013,0.01249012464797365,0.23,True,True,True,3489
15,29,0.12726355210245416,1.7944374156259815,False,-0.14939427327092547,False,-0.5253448411576402,0.024113143191440145,False,5.668921906338925,0.35111306746052956,0.01,False,True,True,3490
3,47,0.23207749616042567,1.8768366679693118,False,-1.252961824511456,False,-1.179779191466609,0.9217885714997409,False,8.855378840501148,0.7363017650941299,0.01,False,True,True,3491
7,27,0.05554838423008058,1.449384966816437,False,-0.23084976463711948,False,-1.0605603377110084,-0.24507837788648318,True,5.161161278237193,0.4461503842370643,0.01,False,True,True,3492
16,84,0.08312903529463592,0.3204672889942982,True,0.9926625470974484,True,-0.4531221479953751,-0.44854335276197316,True,0.08279891743449098,0.004616600268201306,0.72,True,True,True,3493
9,75,0.17630331424344686,1.8534523776571077,True,0.9655166496541532,True,-0.45341486714142054,-0.44037125344022476,True,0.18221980333662996,0.010469399918072365,0.46,True,True,True,3494
3,32,0.093706630271886,0.03133311019799756,False,0.9745617050632618,True,-0.4533302801027499,-0.4187858268318304,True,0.12066235745838647,0.014309391469282494,0.01,False,True,False,3495
4,68,0.3712283850837383,2.4522005130331124,True,0.846481000597956,True,-0.45644485762438225,-0.4297064118669251,True,0.4011202216800683,0.014617333464286683,0.77,True,True,True,3496
13,68,0.052853098240507046,1.2182442411162941,True,0.9970036784954487,True,-0.4526996436570239,-0.4494756847831842,True,0.05435534460731564,0.0030927055269991174,0.8,True,True,True,3497
5,24,0.5896894848928834,1.2311813296727663,False,-0.6184101401408015,False,-1.0265129636007817,0.18570751123614337,False,4.028438532018181,0.24578225676366403,0.01,False,True,True,3498
17,56,0.4061042548434809,2.381574537039798,False,-0.1171331225331973,False,-0.9310388007712742,-0.13969120327814874,True,9.934567303163657,0.6527811764008982,0.01,False,True,True,3499
4,68,0.45328654518903816,0.8970136135494565,True,0.8320131514884055,True,-0.48420504585599133,-0.47374102069434876,True,0.45416415825298245,0.0041786879637909545,0.91,True,True,True,3500
2,69,0.5740224143108689,2.0276058108264734,True,0.6583994932976861,True,-0.49336076191147293,-0.3864139388082509,True,0.5740249616699626,0.0534734115516112,0.07,True,True,True,3501
4,79,0.3072900587544735,0.7530619098647754,False,-0.17932128159118244,False,-0.7190173008428414,-0.4192387075280785,True,1.6264420450691606,0.13160723052811638,0.01,False,True,True,3502
14,68,0.4043298047165283,2.8480304939463763,False,-0.13861742613686245,False,-0.9327672513560373,0.21224156103519357,False,10.218215999291873,0.8719399086813665,0.01,False,True,True,3503
2,52,0.4702115941339098,1.2700872669484755,True,0.779506353963681,True,-0.5972748267516976,-0.44906598497022154,True,0.4951885680054475,0.07410442089073754,0.02,False,False,True,3504
9,50,0.2160534025510032,0.3284485819883607,True,0.9544377167463062,True,-0.45915055410263594,-0.447546837705161,True,0.2120229586754021,0.008573947195129026,0.96,True,True,True,3505
16,94,0.5361720067630779,2.692330589808363,True,0.7684356289906935,True,-0.4563950655680506,-0.4285522115733207,True,0.5275050724869704,0.029412502264346187,0.8,True,True,True,3506
11,69,0.22834203041128925,1.7881975250357436,True,0.9490805133822415,True,-0.4569668626837071,-0.44281292757106877,True,0.22524794974798737,0.013235372846025377,0.31,True,True,True,3507
18,33,0.36711609428844866,0.13544579245734745,True,0.8811915755047134,True,-0.457302766387596,-0.4376777062436106,True,0.3588397703880769,0.021812043850779013,0.6,True,True,True,3508
18,5,0.32040881045522174,1.7067664600886023,True,0.8990836702966165,True,-0.5129885425758333,-0.45426637026875866,True,0.3075595189597971,0.13651475807801244,0.06,True,True,True,3509
3,43,0.4292265622058811,0.8768744189469305,False,-1.3313756637494598,False,-0.4205492588610386,0.03584907012748399,False,2.1393794641783175,0.11802814275710304,0.01,False,True,True,3510
9,25,0.41596724587184686,2.5483878272111005,False,-0.2385507508117941,False,-1.116459087521173,0.2999533687182331,False,10.247491643429658,0.7801580129165562,0.01,False,True,True,3511
13,60,0.3021361242602748,1.67360957470794,False,-0.15290383213914183,False,-0.5960501305706145,-0.03183134931998334,True,8.802850046508023,0.6271704981454003,0.01,False,True,True,3512
2,39,0.29788999587015563,0.44972885749852654,False,0.29398523570258595,True,-0.48836729006804,-0.3530546876466418,True,0.5283357771407059,0.06765630121069868,0.01,False,True,False,3513
17,62,0.5422093240625087,0.14878220620687732,False,0.47029712893425124,True,-0.49263803937320905,-0.41166821562689776,True,0.9558562847587156,0.06222729453394245,0.01,False,True,False,3514
15,37,0.14476775185843235,1.0691326886214414,True,0.979918131909257,True,-0.457711960470835,-0.44891211767339384,True,0.14399031195440218,0.009893971649679931,0.77,True,True,True,3515
8,31,0.21165491588096708,1.5732674709323824,False,-0.24869753719295673,False,-1.3225561512347406,-0.33122917820477027,True,6.485301438569963,0.44978415072279904,0.01,False,True,True,3516
2,44,0.3529597537637348,2.3944400666937673,False,-2.970747200559002,False,-1.6698086847307998,0.5367279398399997,False,16.451527604403637,1.1032683122853988,0.01,False,True,True,3517
17,47,0.32571916709305915,0.23937525382839642,False,0.3378087403431075,True,-0.4652396163594439,-0.37615415560644755,True,1.0836734709279399,0.0845324841423024,0.01,False,True,False,3518
8,51,0.25784754629898715,2.087228726897856,False,-0.31739858538845245,False,-0.6976764026681239,0.48317418527641415,False,10.537479970284462,0.6790231666976828,0.01,False,True,True,3519
12,34,0.42671809768467395,2.869347005298132,True,0.8460650975710569,True,-0.47608661862663526,-0.4467041081436276,True,0.42614960400982,0.02612685757483814,0.75,True,True,True,3520
12,66,0.396185317258401,1.1114627290295451,False,-0.1326915350986333,False,-0.6954957134999321,-0.25286887297958416,True,4.520290825423266,0.34689906477907534,0.01,False,True,True,3521
8,63,0.23591586994783625,2.8196995609318103,False,-0.26275060402067196,False,-1.6379867674246658,-0.37419000362253774,True,8.435098760733775,0.6682431014956064,0.01,False,True,True,3522
17,7,0.47545524265741784,2.7907295711085105,False,-0.1615104631203177,False,-1.16836382776017,0.8157502887570737,False,11.621706080818328,0.9037234523466082,0.01,False,True,True,3523
19,30,0.4403052298369511,0.25624148714020734,False,0.3866687982847197,True,-0.5138326614862776,-0.41017556280234785,True,1.124775648196471,0.0771869377657791,0.01,False,True,False,3524
14,82,0.2797661401773825,1.877067666684243,True,0.9203796495908694,True,-0.45841648902427895,-0.4440864283192379,True,0.2819139555129186,0.013349661451882015,0.77,True,True,True,3525
11,95,0.201515133934687,2.294605250037112,False,-0.18408401783957418,False,-1.0058484449619751,-0.12147391306027096,True,7.021471946944907,0.6129682148164597,0.01,False,True,True,3526
3,35,0.32657996405691353,0.7571567609345314,True,0.8875801174243116,True,-0.48292411765062615,-0.4028156249068836,True,0.35324174919767554,0.03409613838838881,0.48,True,True,True,3527
18,78,0.43603755066863914,2.6482042738600042,False,-0.09706517565753603,False,-0.9463577154524558,-0.338793856782782,True,8.092024147254229,0.5401839942831363,0.01,False,True,True,3528
20,53,0.1364652708487993,1.1159059892395693,True,0.980455054238402,True,-0.4581568789900914,-0.4501481692629401,True,0.13419062473135965,0.008943796878612608,0.74,True,True,True,3529
4,79,0.42506172741384746,1.27428129025798,False,-0.6526949920556588,False,-0.6920903802973669,-0.21907830920239202,True,4.499523266612064,0.321539411480633,0.01,False,True,True,3530
4,58,0.3351198105703683,1.537174453959365,True,0.8828191820108089,True,-0.47531919800246314,-0.43680907173558087,True,0.3346839993459627,0.018905469662867765,0.17,True,True,True,3531
8,81,0.5822594356439064,0.6996618002647262,False,-0.09630137158550434,False,-0.6686706409340027,-0.426469079368241,True,3.003225934338267,0.2619519611159416,0.01,False,True,True,3532
19,21,0.08800054039410987,0.5912614395677512,True,0.9919738102635346,True,-0.45560662668957363,-0.4479860380398116,True,0.08585434910103099,0.011268919011619784,0.54,True,True,True,3533
8,42,0.45618612792188284,1.7100530043722073,True,0.8356148246883883,True,-0.4778628832925043,-0.44739823474596374,True,0.44612875432011256,0.025135606078535364,0.87,True,True,True,3534
20,17,0.572858968005984,2.4491221828462,True,0.739996248385614,True,-0.5019138269975267,-0.4388829620052207,True,0.5880802114343195,0.0763098307539564,0.17,True,True,True,3535
11,5,0.35448775677875055,1.8800948411302434,False,-0.20531125635083214,False,-0.48774375335875114,1.0684267792086433,False,6.033656427106423,0.4022784578084776,0.01,False,True,True,3536
5,77,0.5467786122698084,0.3443844809395157,True,0.7392175005851724,True,-0.4732129097649512,-0.4176586069007641,True,0.5478986710586632,0.034621765103524604,0.38,True,True,True,3537
11,27,0.34623658641961297,2.194332158983485,True,0.8995338724692762,True,-0.47673456839112655,-0.4589936007428508,True,0.3463348547552931,0.019433276353000035,0.99,True,True,True,3538
18,98,0.5821384446476972,0.5331641574956764,True,0.7390155092875204,True,-0.4595467918322682,-0.4308311899164483,True,0.5696981083707668,0.03441027630884818,0.06,True,True,True,3539
3,55,0.2490358301094288,1.4328305481354626,True,0.9411413613336915,True,-0.47727950238747885,-0.45030714163175445,True,0.2359759612568263,0.012594953850534552,0.83,True,True,True,3540
8,16,0.5378517711166835,0.6808734945450464,True,0.7882436559776393,True,-0.5012175642530229,-0.41175221177762944,True,0.53918481594712,0.08600529939812837,0.66,True,True,True,3541
