is_universal,obs_min_fold_overlap,thr_correct,perm_correct,strat_correct,bin
True,0.0,True,False,True,0-0.005
True,0.02423024413808032,True,True,True,0.02-0.05
False,0.017927245842575854,True,True,True,0.01-0.02
True,0.10916404000730592,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
False,0.21261696433744132,True,True,True,
True,0.08061181896565903,True,False,True,0.05-0.10
False,0.0,True,True,True,0-0.005
False,0.10215244194609291,True,True,True,0.10-0.20
False,0.1744268559031601,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.04307985029246536,True,True,True,0.02-0.05
True,0.09288043505764977,True,True,True,0.05-0.10
True,0.17400033099490045,True,True,True,0.10-0.20
False,0.008353794818247497,True,True,True,0.005-0.01
True,0.0986391704557622,True,True,True,0.05-0.10
True,0.04273633813900786,True,False,True,0.02-0.05
True,0.08707409547567511,True,False,True,0.05-0.10
True,0.14908708162380868,True,True,True,0.10-0.20
False,0.12848415836169916,True,True,True,0.10-0.20
True,0.06471881527462073,True,True,True,0.05-0.10
True,0.06865748447153266,True,True,True,0.05-0.10
False,0.19621638229610847,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.14093258616410745,True,True,True,0.10-0.20
True,0.15606581273808512,True,True,True,0.10-0.20
False,0.026724816363819077,True,True,True,0.02-0.05
False,0.02333276899898477,True,True,True,0.02-0.05
True,0.07613745196635173,True,True,True,0.05-0.10
False,0.014022351948493866,False,True,True,0.01-0.02
False,0.08154722172005488,True,True,True,0.05-0.10
False,0.043611849028442215,True,True,True,0.02-0.05
True,0.1316024480631606,True,True,True,0.10-0.20
False,0.1621570039868127,True,True,True,0.10-0.20
True,0.16199418364605211,True,True,True,0.10-0.20
False,0.16954844800419303,True,True,True,0.10-0.20
True,0.01143333241996232,True,False,True,0.01-0.02
True,0.19102004828252092,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.05449835659758591,True,True,True,0.05-0.10
True,0.10687003660256543,True,True,True,0.10-0.20
False,0.18505563822825413,False,True,True,0.10-0.20
False,0.1854120134125967,True,True,True,0.10-0.20
False,0.09685931827067885,True,True,True,0.05-0.10
False,0.0,True,True,False,0-0.005
False,0.08081803046925697,True,True,True,0.05-0.10
False,0.19273231781165945,True,True,True,0.10-0.20
False,0.09772941471575029,False,True,True,0.05-0.10
False,0.18743012969706263,True,True,True,0.10-0.20
False,0.05844458560748766,True,True,True,0.05-0.10
False,0.09622340442392209,True,True,True,0.05-0.10
True,0.12092962354371538,True,False,False,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.0,True,True,True,0-0.005
False,0.060495047784890135,True,True,True,0.05-0.10
True,0.13090851895152844,True,True,True,0.10-0.20
False,0.05195523690630283,True,True,True,0.05-0.10
True,0.17974548121091138,True,True,True,0.10-0.20
False,0.08297068718632829,True,True,True,0.05-0.10
False,0.08140113752103859,False,True,True,0.05-0.10
False,0.141258212195658,True,True,True,0.10-0.20
False,0.02656186982453105,True,True,True,0.02-0.05
False,0.08797366612615491,True,True,True,0.05-0.10
False,0.1776109141048745,True,True,True,0.10-0.20
True,0.15129985486943592,True,True,True,0.10-0.20
True,0.056095070717753055,True,False,False,0.05-0.10
True,0.08787616313999438,True,True,True,0.05-0.10
False,0.16824705297630088,True,True,True,0.10-0.20
True,0.04269517948003368,True,False,True,0.02-0.05
True,0.20203765494038564,True,False,True,
False,0.11490914257361033,True,True,True,0.10-0.20
False,0.15401319987217188,True,True,True,0.10-0.20
False,0.16911677229563965,True,True,True,0.10-0.20
True,0.013188128848714672,True,True,True,0.01-0.02
False,0.006629016203789533,True,True,True,0.005-0.01
True,0.0707668281747451,True,True,True,0.05-0.10
False,0.11499184938460176,True,True,True,0.10-0.20
False,0.07637896141398078,True,True,True,0.05-0.10
True,0.026422047161473845,True,True,True,0.02-0.05
False,0.0505193591263537,True,True,True,0.05-0.10
False,0.13757002496255563,True,True,True,0.10-0.20
False,0.0024086180387632864,True,True,True,0-0.005
True,0.12934072858308104,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.023519394313550997,True,True,True,0.02-0.05
True,0.004481325028543872,True,False,True,0-0.005
True,0.04142026925836801,True,True,True,0.02-0.05
True,0.17727325792231738,True,True,True,0.10-0.20
False,0.14038186878411515,True,True,True,0.10-0.20
False,0.14009855116726266,True,True,True,0.10-0.20
True,0.039394699714894246,True,True,True,0.02-0.05
True,0.20587251594083866,True,True,True,
True,0.1540512676988898,True,True,True,0.10-0.20
False,0.008737276165861518,True,True,True,0.005-0.01
False,0.1627273162563022,False,True,True,0.10-0.20
True,0.1945026279300336,True,True,True,0.10-0.20
True,0.1753943881652548,True,True,True,0.10-0.20
True,0.17163683880914704,True,True,True,0.10-0.20
True,0.18369547448908052,True,True,True,0.10-0.20
False,0.016984362891732788,True,True,True,0.01-0.02
False,0.16247303835813073,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.11826166552063236,True,True,True,0.10-0.20
False,0.16777288070063706,False,True,True,0.10-0.20
False,0.15231355426923163,True,True,True,0.10-0.20
False,0.010793468777253174,True,True,True,0.01-0.02
True,0.1542564608317414,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.1325850274007732,True,True,True,0.10-0.20
False,0.04561986216629598,True,True,True,0.02-0.05
True,0.007002589369316646,True,True,True,0.005-0.01
True,0.1627832097608255,True,True,True,0.10-0.20
True,0.0707234132175494,True,True,True,0.05-0.10
False,0.12870540498459487,True,True,True,0.10-0.20
False,0.011305880753940517,True,True,True,0.01-0.02
False,0.17952941039266435,False,True,True,0.10-0.20
True,0.03564548482219698,True,True,True,0.02-0.05
False,0.17584267585277344,True,True,True,0.10-0.20
True,0.010048212865313402,True,False,True,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.09443406412419515,True,True,True,0.05-0.10
False,0.019696608095254316,False,True,True,0.01-0.02
False,0.012546770230903325,True,True,True,0.01-0.02
True,0.11880954708574698,True,False,True,0.10-0.20
True,0.16450820365073174,True,True,True,0.10-0.20
False,0.021721549792498455,True,True,True,0.02-0.05
False,0.015174538066424662,True,True,True,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.0017223132027168638,True,True,True,0-0.005
False,0.07594441921465697,True,True,True,0.05-0.10
False,0.13591299591945402,False,True,True,0.10-0.20
False,0.17935211899644918,True,True,True,0.10-0.20
False,0.056433709970292754,True,True,True,0.05-0.10
True,0.11691900967740229,True,False,True,0.10-0.20
False,0.04798642809829981,True,True,True,0.02-0.05
True,0.1271835768250236,True,True,True,0.10-0.20
True,0.10875513597181334,True,True,True,0.10-0.20
True,0.09338274225428028,True,True,True,0.05-0.10
False,0.09829291590300787,True,True,True,0.05-0.10
False,0.17328112455607045,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.13882237618158516,True,True,True,0.10-0.20
False,0.15409883114507103,True,True,True,0.10-0.20
False,0.13020598725671426,True,True,True,0.10-0.20
False,0.10682367663019976,True,True,True,0.10-0.20
False,0.019279726778320752,False,True,True,0.01-0.02
True,0.05170177889046508,True,True,True,0.05-0.10
True,0.11646753047579737,True,True,True,0.10-0.20
False,0.13260741198523138,True,True,True,0.10-0.20
False,0.21679092968794586,False,True,True,
False,0.026501228902185363,True,True,True,0.02-0.05
True,0.12739054184869403,True,True,True,0.10-0.20
True,0.18029130670088925,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.15368199031145777,True,True,True,0.10-0.20
False,0.1125063692736385,False,True,True,0.10-0.20
False,0.06418586330564524,True,True,True,0.05-0.10
True,0.13612407536960447,True,True,True,0.10-0.20
False,0.03684534367180965,True,True,True,0.02-0.05
True,0.055259421397988076,True,True,True,0.05-0.10
True,0.1167953962605607,True,False,True,0.10-0.20
True,0.15958822671469564,True,False,True,0.10-0.20
True,0.12528158243558069,True,True,True,0.10-0.20
True,0.20700553334990718,True,True,True,
False,0.020117689500545332,True,True,True,0.02-0.05
True,0.06452121484086469,True,True,True,0.05-0.10
False,0.03151463465028461,False,True,True,0.02-0.05
False,0.10714574451217312,True,True,True,0.10-0.20
True,0.15749051537345427,True,True,True,0.10-0.20
True,0.11747725603046119,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.043632115062964716,True,True,True,0.02-0.05
True,0.13104140160843522,True,True,True,0.10-0.20
True,0.07303159726816308,True,True,True,0.05-0.10
True,0.018295430515840656,True,False,True,0.01-0.02
False,0.12543062127663268,True,True,True,0.10-0.20
True,0.05373013842569243,True,True,True,0.05-0.10
False,0.05218316382222192,True,True,True,0.05-0.10
True,0.21746808142158514,True,True,True,
False,0.1182810003829568,True,True,True,0.10-0.20
False,0.05036538036611084,True,True,True,0.05-0.10
True,0.06683468622776365,True,True,True,0.05-0.10
False,0.034840652063855976,True,True,True,0.02-0.05
False,0.13906890595176596,True,True,True,0.10-0.20
True,0.07480362665776123,True,True,True,0.05-0.10
False,0.11207347434951793,True,True,True,0.10-0.20
True,0.00960045825431831,True,True,True,0.005-0.01
True,0.11311283796584858,True,True,True,0.10-0.20
True,0.04451555124816194,True,True,True,0.02-0.05
True,0.028907609021169924,True,True,True,0.02-0.05
False,0.07081709736753329,True,True,True,0.05-0.10
True,0.2083645414946696,True,True,True,
True,0.07559880188942555,True,False,True,0.05-0.10
False,0.0,True,True,True,0-0.005
True,0.0,True,True,True,0-0.005
True,0.01280143207333132,True,False,False,0.01-0.02
True,0.0834565368532586,True,True,True,0.05-0.10
True,0.12521355049357089,True,True,True,0.10-0.20
False,0.08391233350732671,True,True,True,0.05-0.10
False,0.20706839127185936,False,True,True,
True,0.05960840255595586,True,True,True,0.05-0.10
True,0.1072407911988009,True,True,True,0.10-0.20
False,0.18042868791478023,True,True,True,0.10-0.20
True,0.009310597595758937,True,True,True,0.005-0.01
True,0.20366364264759312,True,True,True,
False,0.0030913226936955304,True,True,True,0-0.005
True,0.12629672155984703,True,False,True,0.10-0.20
True,0.13417398499864702,True,True,True,0.10-0.20
False,0.11410014963512495,True,True,True,0.10-0.20
False,0.13737490798629287,True,True,True,0.10-0.20
False,0.1061966262315414,True,True,True,0.10-0.20
True,0.10351115758191361,True,True,True,0.10-0.20
False,0.1300202141779046,True,True,True,0.10-0.20
False,0.03690551680370015,True,True,True,0.02-0.05
True,0.14042859467283728,True,True,True,0.10-0.20
True,0.14020715522656796,True,True,True,0.10-0.20
True,0.16057124835192574,True,True,True,0.10-0.20
False,0.013863188820270878,True,True,True,0.01-0.02
False,0.002732484566514006,True,True,True,0-0.005
True,0.041486704280151276,True,True,True,0.02-0.05
True,0.015264705275100958,True,True,True,0.01-0.02
False,0.15227929034125384,True,True,True,0.10-0.20
False,0.14003875742838914,True,True,True,0.10-0.20
False,0.08410412275520988,True,True,True,0.05-0.10
False,0.11424331707048552,True,True,True,0.10-0.20
False,0.005310313578683259,True,True,True,0.005-0.01
True,0.0647531382122918,True,True,True,0.05-0.10
False,0.14832659776312446,True,True,True,0.10-0.20
True,0.05188320836754425,True,True,True,0.05-0.10
False,0.16497390889712388,True,True,True,0.10-0.20
False,0.07987941526570905,True,True,True,0.05-0.10
False,0.002040593442209933,False,True,True,0-0.005
False,0.0,True,True,False,0-0.005
False,0.05322521620586719,True,True,True,0.05-0.10
True,0.06152848442621637,True,True,True,0.05-0.10
False,0.11325906111783747,False,True,True,0.10-0.20
True,0.1928964831298566,True,True,True,0.10-0.20
True,0.015804866068047183,True,True,True,0.01-0.02
False,0.0,True,True,True,0-0.005
False,0.0035840429555644778,True,True,True,0-0.005
True,0.0,True,True,True,0-0.005
False,0.1397936184272493,False,True,True,0.10-0.20
True,0.029351305138758537,True,True,True,0.02-0.05
False,0.0365674514857754,False,True,True,0.02-0.05
False,0.03381779405147979,True,True,True,0.02-0.05
True,0.05740450111020395,True,False,True,0.05-0.10
False,0.12431853042950207,True,True,True,0.10-0.20
False,0.035900343788826124,True,True,True,0.02-0.05
True,0.19316888034821178,True,False,False,0.10-0.20
False,0.1109188415925,True,True,True,0.10-0.20
False,0.015073475039581325,True,True,True,0.01-0.02
True,0.038974629244548906,True,True,True,0.02-0.05
True,0.17996512948803378,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.10987961368386069,True,True,True,0.10-0.20
False,0.09370284948190712,True,True,True,0.05-0.10
True,0.0,True,False,True,0-0.005
True,0.0,True,True,True,0-0.005
True,0.0028739299308289563,True,True,True,0-0.005
False,0.19849466791129897,False,True,True,0.10-0.20
False,0.15716898807460847,True,True,True,0.10-0.20
False,0.1291202041564961,False,True,True,0.10-0.20
False,0.07307512914777366,True,True,True,0.05-0.10
False,0.01686123018431555,True,True,True,0.01-0.02
False,0.01642607836925968,True,True,True,0.01-0.02
True,0.1653671970276508,True,True,True,0.10-0.20
False,0.12690578809169148,True,True,True,0.10-0.20
True,0.11061322245678774,True,True,True,0.10-0.20
True,0.08387973509558024,True,True,True,0.05-0.10
False,0.09940232559228504,True,True,True,0.05-0.10
True,0.08700322671169143,True,True,True,0.05-0.10
False,0.12910693357438163,True,True,True,0.10-0.20
True,0.024992354389784605,True,True,True,0.02-0.05
False,0.08985960177643572,True,True,True,0.05-0.10
True,0.22762861651105365,True,True,True,
False,0.051860930200167604,True,True,True,0.05-0.10
False,0.15740954994281464,True,True,True,0.10-0.20
True,0.18570203975607305,True,True,True,0.10-0.20
False,0.045287297476870825,True,True,True,0.02-0.05
True,0.09091072034761842,True,True,True,0.05-0.10
True,0.031116878849405196,True,True,True,0.02-0.05
True,0.14555115269553898,True,True,True,0.10-0.20
True,0.12601904189510707,True,True,True,0.10-0.20
True,0.048108620233954055,True,True,True,0.02-0.05
True,0.08140761652943913,True,True,True,0.05-0.10
False,0.018716308567789608,True,True,True,0.01-0.02
False,0.0,True,True,False,0-0.005
False,0.0,True,True,True,0-0.005
False,0.0737505645560901,True,True,True,0.05-0.10
True,0.06935691125498712,True,True,True,0.05-0.10
False,0.009338525642426975,True,True,True,0.005-0.01
True,0.030892264636016173,True,True,True,0.02-0.05
True,0.12029784586156302,True,False,True,0.10-0.20
False,0.15739454885346094,True,True,True,0.10-0.20
False,0.030562368630979997,True,True,True,0.02-0.05
False,0.1002539048579844,False,True,True,0.10-0.20
True,0.2178089064828845,True,True,True,
True,0.07466016660112643,True,True,True,0.05-0.10
True,0.13664910680651193,True,True,True,0.10-0.20
False,0.09236209603480328,True,True,True,0.05-0.10
False,0.11188463289100228,True,True,True,0.10-0.20
False,0.05377749693337174,True,True,True,0.05-0.10
True,0.12512955937283007,True,True,True,0.10-0.20
True,0.07920797183699975,True,True,True,0.05-0.10
False,0.13739166837305575,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
False,0.0025498560823850823,True,True,True,0-0.005
False,0.17160151715021202,True,True,True,0.10-0.20
False,0.1140688904224012,True,True,True,0.10-0.20
True,0.06979593964394155,True,True,True,0.05-0.10
True,0.008212593820529789,True,True,True,0.005-0.01
True,0.05272384819134396,True,True,True,0.05-0.10
True,0.12245455441909106,True,True,True,0.10-0.20
False,0.008833338639547038,False,True,True,0.005-0.01
True,0.14548902592630908,True,True,True,0.10-0.20
False,0.12386296949192967,True,True,True,0.10-0.20
False,0.11762813661047279,True,True,True,0.10-0.20
False,0.0683626162564377,True,True,True,0.05-0.10
False,0.1462892590505379,True,True,True,0.10-0.20
False,0.11758806299723802,True,True,True,0.10-0.20
True,0.07738865228653716,True,True,True,0.05-0.10
False,0.10693324032868293,True,True,True,0.10-0.20
False,0.0,True,True,False,0-0.005
True,0.1252810104551951,True,True,True,0.10-0.20
True,0.008604236955326154,True,True,True,0.005-0.01
True,0.08020480156461914,True,True,True,0.05-0.10
True,0.10353174875057675,True,True,True,0.10-0.20
True,0.04192455750842721,True,False,False,0.02-0.05
True,0.004452756522475512,True,True,True,0-0.005
False,0.09348429210716583,True,True,True,0.05-0.10
False,0.021773079581097678,True,True,True,0.02-0.05
True,0.032458146106809825,True,True,True,0.02-0.05
True,0.04010088491035371,True,True,True,0.02-0.05
False,0.19015030050914825,True,True,True,0.10-0.20
False,0.10058845888622223,True,True,True,0.10-0.20
True,0.006855737238720897,True,True,True,0.005-0.01
True,0.15795361852537165,True,False,False,0.10-0.20
False,0.16967623295052497,True,True,True,0.10-0.20
False,0.06622812565764577,True,True,True,0.05-0.10
False,0.16138811786651194,True,True,True,0.10-0.20
True,0.0770443662781346,True,True,True,0.05-0.10
False,0.12022557429430879,False,True,True,0.10-0.20
False,0.18040603489899568,True,True,True,0.10-0.20
True,0.1446335664769276,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.14663304307696728,True,True,True,0.10-0.20
False,0.007812263286838225,False,True,True,0.005-0.01
False,0.19480712925126975,True,True,True,0.10-0.20
False,0.1356436375359514,True,True,True,0.10-0.20
True,0.11061576180915735,True,True,True,0.10-0.20
True,0.21243874535594146,True,True,True,
False,0.014171495096637725,False,True,True,0.01-0.02
False,0.19562945698198175,False,True,True,0.10-0.20
True,0.05668268880825336,True,True,True,0.05-0.10
True,0.023197358057157978,True,True,True,0.02-0.05
True,0.16836207474280232,True,True,True,0.10-0.20
False,0.17480259854278893,True,True,True,0.10-0.20
False,0.046784658413373294,True,True,True,0.02-0.05
False,0.07410340709495065,True,True,True,0.05-0.10
False,0.1045160552226923,True,True,True,0.10-0.20
True,0.17141509545455072,True,True,True,0.10-0.20
False,0.20204763050048813,False,True,True,
False,0.00396855897875907,True,True,True,0-0.005
True,0.17165976080162712,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.03949012362028646,True,False,True,0.02-0.05
False,0.11845601070029908,True,True,True,0.10-0.20
False,0.10789267611731423,True,True,True,0.10-0.20
False,0.1112565947653874,True,True,True,0.10-0.20
True,0.162982880678719,True,True,True,0.10-0.20
False,0.08410398352523338,True,True,True,0.05-0.10
False,0.027275089038324415,True,True,True,0.02-0.05
False,0.048442132085907516,True,True,True,0.02-0.05
True,0.0,True,False,True,0-0.005
False,0.11694423114680864,True,True,True,0.10-0.20
False,0.1140158810456212,True,True,True,0.10-0.20
False,0.11483367555734386,True,True,True,0.10-0.20
False,0.0736911799255504,True,True,True,0.05-0.10
False,0.20418729655193252,True,True,True,
False,0.07203035806041266,True,True,True,0.05-0.10
True,0.001219505824226889,True,True,True,0-0.005
True,0.14996418376936113,True,False,False,0.10-0.20
False,0.19890187533049697,True,True,True,0.10-0.20
True,0.013816773040491117,True,False,True,0.01-0.02
False,0.05287008614249445,True,True,True,0.05-0.10
True,0.017584621262513013,True,True,True,0.01-0.02
True,0.014127365431731754,True,True,False,0.01-0.02
True,0.0,True,True,True,0-0.005
False,0.07298802357957215,False,True,True,0.05-0.10
True,0.12064041774744577,True,True,True,0.10-0.20
False,0.1335461172485582,True,True,True,0.10-0.20
False,0.06124536429600903,True,True,True,0.05-0.10
True,0.1255470828448161,True,True,True,0.10-0.20
False,0.08743358675323958,True,True,True,0.05-0.10
False,0.08150678846669758,False,True,True,0.05-0.10
True,0.1683295308049242,True,False,False,0.10-0.20
True,0.10088984438521939,True,True,True,0.10-0.20
False,0.08000658610067923,True,True,True,0.05-0.10
True,0.0610796372263928,True,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
False,0.16867652263278565,True,True,True,0.10-0.20
False,0.1500995318107412,True,True,True,0.10-0.20
False,0.0,False,True,True,0-0.005
False,0.1238225433752519,True,True,True,0.10-0.20
False,0.11588006760505189,True,True,True,0.10-0.20
False,0.13934852405800624,False,True,True,0.10-0.20
True,0.09332053202519514,True,False,True,0.05-0.10
False,0.14578520530393516,False,True,True,0.10-0.20
True,0.09330062611404905,True,True,True,0.05-0.10
True,0.14886683042951332,True,False,False,0.10-0.20
True,0.0,True,True,False,0-0.005
True,0.0469439919598816,True,False,False,0.02-0.05
True,0.17138116540322057,True,True,True,0.10-0.20
False,0.12333357709252771,True,True,True,0.10-0.20
True,0.18586469197369218,True,True,True,0.10-0.20
True,0.16174094765871422,True,True,True,0.10-0.20
False,0.13885062696547232,True,True,True,0.10-0.20
False,0.12278589271133113,False,True,True,0.10-0.20
False,0.024936945434373192,True,True,True,0.02-0.05
True,0.028256480017221336,True,True,True,0.02-0.05
True,0.22237897083343514,True,True,True,
False,0.15836282606212088,True,True,True,0.10-0.20
False,0.10852686622185051,True,True,True,0.10-0.20
True,0.037434210960170716,True,True,True,0.02-0.05
False,0.04531262725746707,True,True,True,0.02-0.05
True,0.18586312527664448,True,True,True,0.10-0.20
True,0.19829813040127478,True,True,True,0.10-0.20
False,0.11397352965301637,True,True,True,0.10-0.20
True,0.05423642256518418,True,True,True,0.05-0.10
False,0.0,True,True,True,0-0.005
True,0.16933755260977826,True,True,True,0.10-0.20
True,0.21327484202141972,True,True,True,
True,0.11650471368513993,True,True,True,0.10-0.20
True,0.062466971444512714,True,True,True,0.05-0.10
False,0.04816408978226346,True,True,True,0.02-0.05
False,0.057903143520985606,True,True,True,0.05-0.10
False,0.13981065226081482,True,True,True,0.10-0.20
False,0.05991531710743582,True,True,True,0.05-0.10
True,0.0,True,False,False,0-0.005
True,0.21319656709843596,True,True,True,
False,0.0,True,True,False,0-0.005
True,0.12121588312148672,True,True,True,0.10-0.20
False,0.10730817824743946,True,True,True,0.10-0.20
False,0.08078153646588836,True,True,True,0.05-0.10
False,0.16774948401199047,True,True,True,0.10-0.20
True,0.022383674662335137,True,True,True,0.02-0.05
False,0.06190570047420194,True,True,True,0.05-0.10
True,0.09842664210893996,True,True,True,0.05-0.10
True,0.18208779486093618,True,True,True,0.10-0.20
True,0.12979407622938513,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.19586899442956987,True,True,True,0.10-0.20
True,0.05490457968816055,True,True,True,0.05-0.10
True,0.16763981957298218,True,True,True,0.10-0.20
False,0.13439603608406028,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.15237004364670384,False,True,True,0.10-0.20
True,0.1217505827734412,True,False,True,0.10-0.20
False,0.04534746350918394,False,True,True,0.02-0.05
False,0.1994388899557045,True,True,True,0.10-0.20
False,0.15232262776174668,True,True,True,0.10-0.20
True,0.11356600479683447,True,False,False,0.10-0.20
True,0.11833414572354253,True,False,False,0.10-0.20
True,0.05143339459198316,True,False,True,0.05-0.10
True,0.0,True,True,True,0-0.005
False,0.04651995975330531,False,True,True,0.02-0.05
False,0.12515714825912286,True,True,True,0.10-0.20
True,0.01249816035456633,True,True,True,0.01-0.02
False,0.04884353697052612,True,True,True,0.02-0.05
False,0.19543147579011264,True,True,True,0.10-0.20
True,0.04181003038894233,True,True,True,0.02-0.05
True,0.17436902309997201,True,True,True,0.10-0.20
True,0.16558388941188956,True,True,True,0.10-0.20
False,0.14400546024903235,False,True,True,0.10-0.20
False,0.1723347283930992,False,True,True,0.10-0.20
False,0.11698657119573601,True,True,True,0.10-0.20
True,0.07875778610871066,True,True,True,0.05-0.10
False,0.029866706104847266,True,True,True,0.02-0.05
True,0.0,True,False,True,0-0.005
False,0.1453867022232831,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.10810995071995805,True,True,True,0.10-0.20
True,0.16794583659627416,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
False,0.026868230096840973,True,True,True,0.02-0.05
False,0.004268855907350167,True,True,True,0-0.005
False,0.05269872399512473,True,True,True,0.05-0.10
True,0.10348663895552677,True,True,True,0.10-0.20
True,0.14842181145861288,True,True,True,0.10-0.20
True,0.09588199013269282,True,True,True,0.05-0.10
True,0.010254291733480398,True,True,True,0.01-0.02
True,0.06471364423832617,True,True,True,0.05-0.10
False,0.08219312205418872,True,True,True,0.05-0.10
True,0.07409141216496826,True,True,True,0.05-0.10
True,0.11979465447493907,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.035486309470908806,True,True,True,0.02-0.05
False,0.015218783613017988,True,True,True,0.01-0.02
False,0.17863374374767868,False,True,True,0.10-0.20
True,0.07285784116913192,True,True,True,0.05-0.10
False,0.08412115366510399,False,True,True,0.05-0.10
True,0.00428987894114526,True,True,True,0-0.005
True,0.12767629670403738,True,True,True,0.10-0.20
True,0.03313276653349833,True,False,True,0.02-0.05
True,0.18970562156460474,True,True,True,0.10-0.20
True,0.15934034029265,True,True,True,0.10-0.20
False,0.058811949628724935,True,True,True,0.05-0.10
True,0.08746748093744618,True,True,True,0.05-0.10
False,0.124287298147011,True,True,True,0.10-0.20
False,0.042489341608331004,False,True,True,0.02-0.05
False,0.09440738304461314,True,True,True,0.05-0.10
True,0.16187999489569785,True,False,True,0.10-0.20
True,0.1293494474449852,True,True,True,0.10-0.20
False,0.16064514717308087,True,True,True,0.10-0.20
False,0.09472239797372926,True,True,True,0.05-0.10
True,0.14001180769533342,True,True,True,0.10-0.20
True,0.17016791249374416,True,True,True,0.10-0.20
True,0.02794901339181792,True,True,True,0.02-0.05
True,0.0,True,True,True,0-0.005
True,0.021162902528014924,True,True,True,0.02-0.05
False,0.012501562062956809,True,True,True,0.01-0.02
True,0.10146268859070962,True,True,True,0.10-0.20
True,0.18866602264628066,True,True,True,0.10-0.20
True,0.07805226948260566,True,True,True,0.05-0.10
True,0.08040303438895617,True,True,True,0.05-0.10
True,0.0,True,True,True,0-0.005
True,0.08622178379754182,True,True,True,0.05-0.10
True,0.11733587325505566,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.0456655216938642,True,False,False,0.02-0.05
False,0.09394092687157628,True,True,True,0.05-0.10
True,0.12367924065974259,True,False,True,0.10-0.20
False,0.1408289411526874,False,True,True,0.10-0.20
True,0.17570588235774315,True,True,True,0.10-0.20
True,0.09468389574977708,True,True,True,0.05-0.10
True,0.061111120544698444,True,True,True,0.05-0.10
False,0.048292582255426396,False,True,True,0.02-0.05
True,0.07206742614460938,True,True,True,0.05-0.10
False,0.07889674810539107,True,True,True,0.05-0.10
False,0.00016980706755545882,True,True,True,0-0.005
False,0.1611709559997741,True,True,True,0.10-0.20
False,0.1399151882611835,True,True,True,0.10-0.20
True,0.070308056417461,True,True,True,0.05-0.10
True,0.05304198017421461,True,True,True,0.05-0.10
False,0.011805113096187555,True,True,True,0.01-0.02
False,0.20324941161114204,True,True,True,
True,0.12944487028936405,True,True,True,0.10-0.20
True,0.0,True,True,True,0-0.005
True,0.009418595655688894,True,True,True,0.005-0.01
False,0.011973781588745916,True,True,True,0.01-0.02
False,0.14675334909925655,True,True,True,0.10-0.20
True,0.013849043688940353,True,True,True,0.01-0.02
True,0.08086234392187718,True,True,True,0.05-0.10
True,0.13363627933473612,True,True,True,0.10-0.20
False,0.122823008551771,True,True,True,0.10-0.20
True,0.025154656014409794,True,False,True,0.02-0.05
True,0.13705870914610035,True,True,True,0.10-0.20
False,0.1669828676080257,True,True,True,0.10-0.20
True,0.15361234062702647,True,True,True,0.10-0.20
True,0.1608714716652083,True,True,True,0.10-0.20
True,0.05488583089505375,True,True,True,0.05-0.10
True,0.13676465259179413,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.17854438599824368,True,True,True,0.10-0.20
True,0.09228515091742487,True,True,True,0.05-0.10
True,0.18890713165198997,True,True,True,0.10-0.20
False,0.0,True,True,True,0-0.005
True,0.07356565106444586,True,True,True,0.05-0.10
True,0.13193595766821373,True,True,True,0.10-0.20
True,0.035014845255014554,True,True,True,0.02-0.05
True,0.0518788062848937,True,False,True,0.05-0.10
True,0.09525879990343779,True,True,True,0.05-0.10
True,0.1947789283549833,True,True,True,0.10-0.20
False,0.07282475644123475,True,True,True,0.05-0.10
False,0.1264929772675123,True,True,True,0.10-0.20
True,0.17495454153940299,True,True,True,0.10-0.20
False,0.13726068917731957,True,True,True,0.10-0.20
False,0.10666571935205996,True,True,True,0.10-0.20
True,0.15291190342648323,True,True,True,0.10-0.20
